"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3082","transferData_unsuccessful_notReturnOriginalSourceResponseCode_withTerminate()","","Mon Mar 02 15:28:41 UTC 2026","passed","Mon Mar 02 15:28:44 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_unsuccessful_notReturnOriginalSourceResponseCode_withTerminate"
"","63","Policy is not accepted because definition is not correct ""Policy with unknown actions types""","","Mon Mar 02 15:27:40 UTC 2026","passed","Mon Mar 02 15:27:40 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidPolicyDefinitions"
"","2942","transferData_privateBackend_withConsumerDataPlane()","","Mon Mar 02 15:29:49 UTC 2026","passed","Mon Mar 02 15:29:52 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_privateBackend_withConsumerDataPlane"
"","6722","Verify all existing TPs related to an agreement are terminated upon its retirement","","Mon Mar 02 15:28:03 UTC 2026","passed","Mon Mar 02 15:28:10 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.RetireAgreementTest","org.eclipse.tractusx.edc.tests.transfer.RetireAgreementTest","retireAgreement_shouldCloseTransferProcesses"
"","123","discoveryShouldReturn400_whenNoProtocolsAvailable()","","Mon Mar 02 15:28:08 UTC 2026","passed","Mon Mar 02 15:28:08 UTC 2026","","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","discoveryShouldReturn400_whenNoProtocolsAvailable"
"","41","Policy is not accepted because definition is not correct ""Policy with mutually exclusive constraints""","","Mon Mar 02 15:27:40 UTC 2026","passed","Mon Mar 02 15:27:40 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidPolicyDefinitions"
"","16038","transferFile_largeFile(long, Vault) File size bytes: 536870912","","Mon Mar 02 15:27:11 UTC 2026","passed","Mon Mar 02 15:27:27 UTC 2026","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFile_largeFile"
"","1718","Expect the Catalog request to fail if a credential is expired","","Mon Mar 02 15:28:46 UTC 2026","passed","Mon Mar 02 15:28:48 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","catalogRequest_whenCredentialExpired"
"","58","Policy is accepted ""In force date policy""","","Mon Mar 02 15:27:40 UTC 2026","passed","Mon Mar 02 15:27:40 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","1458","4.3.3 Verify invalid access token - nbf in future","","Mon Mar 02 15:27:18 UTC 2026","passed","Mon Mar 02 15:27:19 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","verifier_04_03_03_idTokenNbfInFuture"
