"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3111","Contract policy is fulfilled Dismantler Credential","","Mon Jun 09 03:37:10 GMT 2025","passed","Mon Jun 09 03:37:13 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","3012","Contract policy is fulfilled PCF Use Case (new notation)","","Mon Jun 09 03:35:28 GMT 2025","passed","Mon Jun 09 03:35:31 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","76","Policy is accepted DataExchangeGovernance use case","","Mon Jun 09 03:33:47 GMT 2025","passed","Mon Jun 09 03:33:48 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","40110","Catalog with 1000 offers","","Mon Jun 09 03:33:49 GMT 2025","passed","Mon Jun 09 03:34:29 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_of1000Assets_shouldContainAll"
"","2339","Verify the refresh endpoint is not called when auto_refresh=false","","Mon Jun 09 03:33:38 GMT 2025","passed","Mon Jun 09 03:33:41 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_whenNotAutorefresh_shouldNotCallEndpoint"
"","43","Policy is accepted Dismantler Cred (activity type)","","Mon Jun 09 03:33:48 GMT 2025","passed","Mon Jun 09 03:33:48 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","1480","Contract policy is NOT fulfilled Dismantler activityType does not match","","Mon Jun 09 03:35:15 GMT 2025","passed","Mon Jun 09 03:35:16 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","1199","The sign key of the authentication token is different from the public key from the DID","","Mon Jun 09 03:33:33 GMT 2025","passed","Mon Jun 09 03:33:34 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_spoofedAuthToken"
"","16965","Malicious actor should not impersonate a consumer sending a valid consumer VP","","Mon Jun 09 03:33:46 GMT 2025","passed","Mon Jun 09 03:34:03 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","shouldNotImpersonateConsumer_withConsumerPresentation"
"","66","Policy is accepted Dismantler allowedBrands (IS_ANY_OF, one intersects)","","Mon Jun 09 03:33:49 GMT 2025","passed","Mon Jun 09 03:33:49 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
