"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2388","The refresh token does not match the stored one","","Fri Mar 06 17:39:23 UTC 2026","passed","Fri Mar 06 17:39:26 UTC 2026","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_withWrongRefreshToken"
"","2511","BusinessPartnerCreated event is published","","Fri Mar 06 17:39:29 UTC 2026","passed","Fri Mar 06 17:39:32 UTC 2026","","org.eclipse.tractusx.edc.tests.bpn.events.BusinessPartnerEventTest","org.eclipse.tractusx.edc.tests.bpn.events.BusinessPartnerEventTest","shouldPublishBusinessPartnerCreatedEvent"
"","5093","httpPushDataTransfer()","","Fri Mar 06 17:42:53 UTC 2026","passed","Fri Mar 06 17:42:58 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest$Dsp08to08","httpPushDataTransfer"
"","31","discoveryShouldReturn400_whenDidNotResolvable()","","Fri Mar 06 17:40:12 UTC 2026","passed","Fri Mar 06 17:40:12 UTC 2026","","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","discoveryShouldReturn400_whenDidNotResolvable"
"","4056","transferData_success_withProxyOriginalResponse_withoutSourceResponseBody()","","Fri Mar 06 17:41:35 UTC 2026","passed","Fri Mar 06 17:41:39 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp2025to2025","transferData_success_withProxyOriginalResponse_withoutSourceResponseBody"
"","68","Policy is accepted ""Data Usage End Date""","","Fri Mar 06 17:39:35 UTC 2026","passed","Fri Mar 06 17:39:35 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","279","4.3.3 Verify invalid access token - jti","","Fri Mar 06 17:39:22 UTC 2026","passed","Fri Mar 06 17:39:22 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","verifier_04_03_03_idTokenJtiUsedTwice"
"","2031","trigger_shouldReturnSuccess_whenAllValidationsSucceed()","","Fri Mar 06 17:39:23 UTC 2026","passed","Fri Mar 06 17:39:25 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.DataFlowApiEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.DataFlowApiEndToEndTest","trigger_shouldReturnSuccess_whenAllValidationsSucceed"
"","2491","The authentication token misses required claims: audience","","Fri Mar 06 17:39:28 UTC 2026","passed","Fri Mar 06 17:39:31 UTC 2026","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_invalidAuthenticationToken_missingAudience"
"","71","Verify HTTP 403 response when refreshing the token is not allowed","","Fri Mar 06 17:39:44 UTC 2026","passed","Fri Mar 06 17:39:45 UTC 2026","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_unauthorized"
"","302","Verify that the consumer receives only the offers he is permitted to (using the new BPN validation)","","Fri Mar 06 17:40:29 UTC 2026","passed","Fri Mar 06 17:40:30 UTC 2026","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_filteredByBpn_shouldReject"
"","411","Consumer gets catalog from the provider. No constraints.","","Fri Mar 06 17:39:37 UTC 2026","passed","Fri Mar 06 17:39:38 UTC 2026","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_fulfillsPolicy_shouldReturnOffer"
"","15762","Malicious actor should not impersonate a consumer by creating a VP with the consumer membership credential","","Fri Mar 06 17:40:07 UTC 2026","passed","Fri Mar 06 17:40:23 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","shouldNotImpersonateConsumer_withWrappedConsumerCredential"
"","47","Expect the Catalog request to fail if a requested credential is missing","","Fri Mar 06 17:41:45 UTC 2026","passed","Fri Mar 06 17:41:45 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","catalogRequest_whenRequestedCredentialMissing"
"","95","Provider gets 200 when asset selector has a valid criterion","","Fri Mar 06 17:40:12 UTC 2026","passed","Fri Mar 06 17:40:12 UTC 2026","","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","shouldPass_whenContractDefinitionHasCorrectAssetSelector"
"","42","Policy is not accepted because definition is not correct ""Access Policy with prohibition rule""","","Fri Mar 06 17:39:36 UTC 2026","passed","Fri Mar 06 17:39:36 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidPolicyDefinitions"
"","91","Policy is accepted ""Data Frequency""","","Fri Mar 06 17:39:34 UTC 2026","passed","Fri Mar 06 17:39:35 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","54","4.3.3 Verify invalid access token - incorrect aud","","Fri Mar 06 17:39:22 UTC 2026","passed","Fri Mar 06 17:39:22 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","verifier_04_03_03_idTokenIncorrectAud"
"","14383","transferData_withTerminate()","","Fri Mar 06 17:40:38 UTC 2026","passed","Fri Mar 06 17:40:52 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_withTerminate"
"","133","X.X Verifier should reject Presentations where at least 1 credential schema is violated","","Fri Mar 06 17:39:22 UTC 2026","passed","Fri Mar 06 17:39:22 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","verifier_x_x_presentationResponse_invalidCredentialSchema"
"","47","Policy is not accepted due to missing context ""DataExchangeGovernance use case""","","Fri Mar 06 17:39:37 UTC 2026","passed","Fri Mar 06 17:39:37 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","105","Verify HTTP 200 response and body when refreshing succeeds","","Fri Mar 06 17:39:50 UTC 2026","passed","Fri Mar 06 17:39:50 UTC 2026","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_success"
"","62","Policy is accepted ""ContractTermination""","","Fri Mar 06 17:39:36 UTC 2026","passed","Fri Mar 06 17:39:36 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","17269","Malicious actor should not impersonate a consumer sending a valid consumer VP","","Fri Mar 06 17:39:50 UTC 2026","passed","Fri Mar 06 17:40:07 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","shouldNotImpersonateConsumer_withConsumerPresentation"
"","192","Expect the Catalog request to fail if a credential is revoked","","Fri Mar 06 17:41:44 UTC 2026","passed","Fri Mar 06 17:41:45 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","catalogRequest_whenCredentialRevoked"
"","44","Policy is not accepted due to missing context ""Liability""","","Fri Mar 06 17:39:37 UTC 2026","passed","Fri Mar 06 17:39:37 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","37","Policy is not accepted due to missing context ""Warranty Definition""","","Fri Mar 06 17:39:38 UTC 2026","passed","Fri Mar 06 17:39:38 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","54","Policy is accepted ""Empty Policy""","","Fri Mar 06 17:39:36 UTC 2026","passed","Fri Mar 06 17:39:36 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","67","Policy is accepted ""Usage Purpose""","","Fri Mar 06 17:39:35 UTC 2026","passed","Fri Mar 06 17:39:35 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","56","triggerDataTransfer_shouldFail_whenDataFlowIsFinite()","","Fri Mar 06 17:39:26 UTC 2026","passed","Fri Mar 06 17:39:26 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.DataFlowApiEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.DataFlowApiEndToEndTest","triggerDataTransfer_shouldFail_whenDataFlowIsFinite"
"","3063","transferData_failing_withProxyOriginalResponse()","","Fri Mar 06 17:40:35 UTC 2026","passed","Fri Mar 06 17:40:38 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_failing_withProxyOriginalResponse"
"","83","Verify the refresh endpoint is not called when token not yet expired","","Fri Mar 06 17:39:44 UTC 2026","passed","Fri Mar 06 17:39:44 UTC 2026","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_notExpired_shouldNotCallEndpoint"
"","490","discoveryShouldReturnDspParams_BpnAsIdentifier()","","Fri Mar 06 17:39:36 UTC 2026","passed","Fri Mar 06 17:39:37 UTC 2026","","org.eclipse.tractusx.edc.discovery.e2e.ConnectorDiscoveryTest","org.eclipse.tractusx.edc.discovery.e2e.ConnectorDiscoveryTest","discoveryShouldReturnDspParams_BpnAsIdentifier"
"","1372","4.3.3 Verify invalid access token - nbf in future","","Fri Mar 06 17:39:20 UTC 2026","passed","Fri Mar 06 17:39:21 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","verifier_04_03_03_idTokenNbfInFuture"
"","13288","shouldTerminateTransfer_whenPolicyExpires()","","Fri Mar 06 17:40:01 UTC 2026","passed","Fri Mar 06 17:40:14 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyMonitorEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyMonitorEndToEndTest","shouldTerminateTransfer_whenPolicyExpires"
"","5096","transferData_success_withProxyOriginalResponse()","","Fri Mar 06 17:42:07 UTC 2026","passed","Fri Mar 06 17:42:12 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp2025to2025","transferData_success_withProxyOriginalResponse"
"","8552","transferData_withAutomaticRefresh()","","Fri Mar 06 17:44:11 UTC 2026","passed","Fri Mar 06 17:44:19 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferWithTokenRefreshTest","org.eclipse.tractusx.edc.tests.transfer.TransferWithTokenRefreshTest","transferData_withAutomaticRefresh"
"","2577","The Authorization header is missing","","Fri Mar 06 17:39:11 UTC 2026","passed","Fri Mar 06 17:39:14 UTC 2026","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_missingAuthHeader"
