"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4749","Contract policy is fulfilled ""MembershipCredential""","","Mon Mar 09 15:49:52 UTC 2026","passed","Mon Mar 09 15:49:57 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","97","Policy is accepted ""Affiliates Region""","","Mon Mar 09 15:49:04 UTC 2026","passed","Mon Mar 09 15:49:04 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","52","4.3.3 Verify invalid access token - sub does not match DID document id","","Mon Mar 09 15:48:30 UTC 2026","passed","Mon Mar 09 15:48:30 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","verifier_04_03_03_idTokenIncorrectSub"
"","60","Policy is not accepted because definition is not correct ""Usage policy obligation with not allowed constraints""","","Mon Mar 09 15:49:07 UTC 2026","passed","Mon Mar 09 15:49:07 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidPolicyDefinitions"
"","81","Policy is not accepted because definition is not correct ""Usage policy permission with not allowed constraints""","","Mon Mar 09 15:49:07 UTC 2026","passed","Mon Mar 09 15:49:07 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidPolicyDefinitions"
"","44","Policy is not accepted due to missing context ""Exclusive Usage""","","Mon Mar 09 15:49:08 UTC 2026","passed","Mon Mar 09 15:49:08 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","121","X.X Verifier should reject Presentations where at least 1 credential schema is violated","","Mon Mar 09 15:48:30 UTC 2026","passed","Mon Mar 09 15:48:31 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","verifier_x_x_presentationResponse_invalidCredentialSchema"
"","44","Policy is not accepted due to missing context ""Warranty Definition""","","Mon Mar 09 15:49:08 UTC 2026","passed","Mon Mar 09 15:49:08 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","41","Verifier should resolve the DID from the prover's ID token","","Mon Mar 09 15:48:31 UTC 2026","passed","Mon Mar 09 15:48:31 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","presentationResponse_endpointDiscovery"
"","5279","Contract policy is fulfilled ""MembershipCredential""","","Mon Mar 09 15:50:44 UTC 2026","passed","Mon Mar 09 15:50:49 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","5116","transferData_success_withProxyOriginalResponse()","","Mon Mar 09 15:51:49 UTC 2026","passed","Mon Mar 09 15:51:54 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp2025to2025","transferData_success_withProxyOriginalResponse"
"","7079","transferFile_success()","","Mon Mar 09 15:50:44 UTC 2026","passed","Mon Mar 09 15:50:51 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.S3ToS3EndToEndTest","org.eclipse.tractusx.edc.tests.transfer.S3ToS3EndToEndTest","transferFile_success"
"","7364","httpPushDataTransfer_withLegacyUsagePolicy()","","Mon Mar 09 15:53:07 UTC 2026","passed","Mon Mar 09 15:53:15 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest$Dsp2025to2025","httpPushDataTransfer_withLegacyUsagePolicy"
"","62","Verify the refresh endpoint is not called when token not yet expired","","Mon Mar 09 15:48:39 UTC 2026","passed","Mon Mar 09 15:48:39 UTC 2026","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_notExpired_shouldNotCallEndpoint"
"","65","Policy is accepted ""Confidential Information Sharing""","","Mon Mar 09 15:49:06 UTC 2026","passed","Mon Mar 09 15:49:06 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","44","discoveryShouldReturn502_ifMetadaEndpointNotReachable()","","Mon Mar 09 15:49:28 UTC 2026","passed","Mon Mar 09 15:49:28 UTC 2026","","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","discoveryShouldReturn502_ifMetadaEndpointNotReachable"
"","3586","transferData_success_withProxyOriginalResponse()","","Mon Mar 09 15:50:30 UTC 2026","passed","Mon Mar 09 15:50:33 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_success_withProxyOriginalResponse"
"","3072","transferData_successful_notReturnOriginalSourceResponseCode_withTerminate()","","Mon Mar 09 15:50:39 UTC 2026","passed","Mon Mar 09 15:50:42 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_successful_notReturnOriginalSourceResponseCode_withTerminate"
"","3029","transferData_failing_withProxyOriginalResponse()","","Mon Mar 09 15:50:09 UTC 2026","passed","Mon Mar 09 15:50:12 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_failing_withProxyOriginalResponse"
"","3210","Run TCK Presentation Flow tests","","Mon Mar 09 15:48:28 UTC 2026","passed","Mon Mar 09 15:48:31 UTC 2026","","org.eclipse.tractusx.edc.tests.tck.dcp.DcpPresentationFlowTest","org.eclipse.tractusx.edc.tests.tck.dcp.DcpPresentationFlowTest","runPresentationFlowTests"
"","6187","transferData_privateBackend()","","Mon Mar 09 15:51:04 UTC 2026","passed","Mon Mar 09 15:51:10 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp2025to2025","transferData_privateBackend"
"","6828","Verify all existing TPs related to an agreement are terminated upon its retirement","","Mon Mar 09 15:49:27 UTC 2026","passed","Mon Mar 09 15:49:34 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.RetireAgreementTest","org.eclipse.tractusx.edc.tests.transfer.RetireAgreementTest","retireAgreement_shouldCloseTransferProcesses"
"","91","Policy is accepted ""DataExchangeGovernance use case""","","Mon Mar 09 15:49:04 UTC 2026","passed","Mon Mar 09 15:49:04 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","2429","The authentication token misses required claims: audience","","Mon Mar 09 15:49:29 UTC 2026","passed","Mon Mar 09 15:49:32 UTC 2026","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_invalidAuthenticationToken_missingAudience"
"","2062","transferFile_s3ToAzureMultipleFiles(Vault)","","Mon Mar 09 15:50:20 UTC 2026","passed","Mon Mar 09 15:50:22 UTC 2026","","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","transferFile_s3ToAzureMultipleFiles"
"","5","verifyCorrectParticipantAgentId_forDsp2025(DataspaceProfileContextRegistry)","","Mon Mar 09 15:50:20 UTC 2026","passed","Mon Mar 09 15:50:20 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.IdentityExtractionTest","org.eclipse.tractusx.edc.tests.transfer.IdentityExtractionTest","verifyCorrectParticipantAgentId_forDsp2025"
"","42","Policy is not accepted due to missing context ""Contract reference""","","Mon Mar 09 15:49:08 UTC 2026","passed","Mon Mar 09 15:49:08 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","6086","transferData_privateBackend_withConsumerDataPlane()","","Mon Mar 09 15:51:10 UTC 2026","passed","Mon Mar 09 15:51:17 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp2025to2025","transferData_privateBackend_withConsumerDataPlane"
"","61","4.3.1 Verifier should reject an ID token that does not contain an access token","","Mon Mar 09 15:48:30 UTC 2026","passed","Mon Mar 09 15:48:30 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","verifier_04_03_01_presentationResponse_idTokenNoTokenClaim"
"","51","Policy is not accepted because definition is not correct ""Policy with mutually exclusive constraints""","","Mon Mar 09 15:49:07 UTC 2026","passed","Mon Mar 09 15:49:07 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidPolicyDefinitions"
"","17472","Malicious actor should not impersonate a consumer sending a valid consumer VP","","Mon Mar 09 15:48:50 UTC 2026","passed","Mon Mar 09 15:49:07 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","shouldNotImpersonateConsumer_withConsumerPresentation"
"","4","verifyCorrectParticipantAgentId_forDsp08(DataspaceProfileContextRegistry)","","Mon Mar 09 15:50:20 UTC 2026","passed","Mon Mar 09 15:50:20 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.IdentityExtractionTest","org.eclipse.tractusx.edc.tests.transfer.IdentityExtractionTest","verifyCorrectParticipantAgentId_forDsp08"
"","48","Policy is not accepted due to missing context ""Jurisdiction Location""","","Mon Mar 09 15:49:08 UTC 2026","passed","Mon Mar 09 15:49:08 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","4527","transferData_failing_withProxyOriginalResponse_withoutSourceResponseBody()","","Mon Mar 09 15:51:44 UTC 2026","passed","Mon Mar 09 15:51:49 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp2025to2025","transferData_failing_withProxyOriginalResponse_withoutSourceResponseBody"
"","62","Policy is accepted ""Access policy with empty permission""","","Mon Mar 09 15:49:06 UTC 2026","passed","Mon Mar 09 15:49:06 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","87","Policy is accepted ""Data Usage End Date Definition""","","Mon Mar 09 15:49:05 UTC 2026","passed","Mon Mar 09 15:49:05 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","55","Policy is accepted ""Business Partner Group""","","Mon Mar 09 15:49:06 UTC 2026","passed","Mon Mar 09 15:49:06 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","4439","transferData_success_withProxyOriginalResponse_withoutSourceResponseBody()","","Mon Mar 09 15:51:17 UTC 2026","passed","Mon Mar 09 15:51:21 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp2025to2025","transferData_success_withProxyOriginalResponse_withoutSourceResponseBody"
"","6422","httpPushDataTransfer_withLegacyUsagePolicy()","","Mon Mar 09 15:52:25 UTC 2026","passed","Mon Mar 09 15:52:31 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest$Dsp08to08","httpPushDataTransfer_withLegacyUsagePolicy"
"","20769","transferFile_largeFile(long, Vault) File size bytes: 536870912","","Mon Mar 09 15:49:04 UTC 2026","passed","Mon Mar 09 15:49:25 UTC 2026","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFile_largeFile"
"","78","Policy is accepted ""Data Usage End Duration Days""","","Mon Mar 09 15:49:05 UTC 2026","passed","Mon Mar 09 15:49:05 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","72","Policy is not accepted because definition is not correct ""Usage policy prohibition with not allowed constraints""","","Mon Mar 09 15:49:07 UTC 2026","passed","Mon Mar 09 15:49:07 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidPolicyDefinitions"
"","404","Consumer gets catalog from the provider. No constraints.","","Mon Mar 09 15:49:18 UTC 2026","passed","Mon Mar 09 15:49:18 UTC 2026","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_fulfillsPolicy_shouldReturnOffer"
"","33","discoveryShouldReturn08DspParams_whenDsp2025NotAvailable_DidAsIdentifier()","","Mon Mar 09 15:49:28 UTC 2026","passed","Mon Mar 09 15:49:28 UTC 2026","","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","discoveryShouldReturn08DspParams_whenDsp2025NotAvailable_DidAsIdentifier"
"","231","Multiple ContractDefinitions exist for one Asset","","Mon Mar 09 15:50:12 UTC 2026","passed","Mon Mar 09 15:50:12 UTC 2026","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_multipleOffersForAsset"
"","76","refreshEdr_whenNotFound()","","Mon Mar 09 15:48:39 UTC 2026","passed","Mon Mar 09 15:48:39 UTC 2026","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","refreshEdr_whenNotFound"
"","2435","The refresh token does not match the stored one","","Mon Mar 09 15:49:24 UTC 2026","passed","Mon Mar 09 15:49:27 UTC 2026","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_withWrongRefreshToken"
"","2465","trigger_shouldReturnSuccess_whenAllValidationsSucceed()","","Mon Mar 09 15:49:01 UTC 2026","passed","Mon Mar 09 15:49:04 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.DataFlowApiEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.DataFlowApiEndToEndTest","trigger_shouldReturnSuccess_whenAllValidationsSucceed"
"","3143","transferData_privateBackend_withConsumerDataPlane()","","Mon Mar 09 15:50:03 UTC 2026","passed","Mon Mar 09 15:50:06 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_privateBackend_withConsumerDataPlane"
"","65","Policy is not accepted because definition is not correct ""Access policy permission with not allowed constraints""","","Mon Mar 09 15:49:07 UTC 2026","passed","Mon Mar 09 15:49:07 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidPolicyDefinitions"
"","5534","When multiple requests to refresh, to different edrs, verify all return non expired token","","Mon Mar 09 15:48:39 UTC 2026","passed","Mon Mar 09 15:48:45 UTC 2026","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_subsequentRequestReturn"
"","43","Policy is not accepted due to missing context ""Data Frequency""","","Mon Mar 09 15:49:07 UTC 2026","passed","Mon Mar 09 15:49:07 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","75","4.3.3 Verify invalid access token - iss and sub different","","Mon Mar 09 15:48:29 UTC 2026","passed","Mon Mar 09 15:48:30 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","verifier_04_03_03_idTokenInvalidSub"
"","44","Policy is not accepted because definition is not correct ""Access Policy with prohibition rule""","","Mon Mar 09 15:49:07 UTC 2026","passed","Mon Mar 09 15:49:07 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidPolicyDefinitions"
"","4058","transferData_failing_withProxyOriginalResponse()","","Mon Mar 09 15:51:25 UTC 2026","passed","Mon Mar 09 15:51:29 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp2025to2025","transferData_failing_withProxyOriginalResponse"
"","53360","Catalog with 1000 offers","","Mon Mar 09 15:49:18 UTC 2026","passed","Mon Mar 09 15:50:12 UTC 2026","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_of1000Assets_shouldContainAll"
"","2389","Refresh token success","","Mon Mar 09 15:49:32 UTC 2026","passed","Mon Mar 09 15:49:34 UTC 2026","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_success"
"","2332","discoveryShouldReturn400_ifRequestHasMissingProps()","","Mon Mar 09 15:48:33 UTC 2026","passed","Mon Mar 09 15:48:36 UTC 2026","","org.eclipse.tractusx.edc.discovery.e2e.ConnectorDiscoveryTest","org.eclipse.tractusx.edc.discovery.e2e.ConnectorDiscoveryTest","discoveryShouldReturn400_ifRequestHasMissingProps"
"","70","Policy is accepted ""Liability""","","Mon Mar 09 15:49:05 UTC 2026","passed","Mon Mar 09 15:49:05 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","5019","Verify that the callbacks are invoked when negotiating an EDR","","Mon Mar 09 15:49:07 UTC 2026","passed","Mon Mar 09 15:49:12 UTC 2026","","org.eclipse.tractusx.edc.tests.edrv2.NegotiateEdrTest","org.eclipse.tractusx.edc.tests.edrv2.NegotiateEdrTest","negotiateEdr_shouldInvokeCallbacks"
"","42","Policy is not accepted due to missing context ""Data Usage End Date""","","Mon Mar 09 15:49:07 UTC 2026","passed","Mon Mar 09 15:49:07 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","57","Policy is accepted ""Empty Policy""","","Mon Mar 09 15:49:06 UTC 2026","passed","Mon Mar 09 15:49:06 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","93","Provider gets 200 when asset selector has a valid criterion","","Mon Mar 09 15:49:27 UTC 2026","passed","Mon Mar 09 15:49:27 UTC 2026","","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","shouldPass_whenContractDefinitionHasCorrectAssetSelector"
"","5082","httpPushDataTransfer()","","Mon Mar 09 15:52:31 UTC 2026","passed","Mon Mar 09 15:52:36 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest$Dsp08to08","httpPushDataTransfer"
"","3201","transferData_successful_notReturnOriginalSourceResponseCode_withTerminate()","","Mon Mar 09 15:52:00 UTC 2026","passed","Mon Mar 09 15:52:03 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp2025to2025","transferData_successful_notReturnOriginalSourceResponseCode_withTerminate"
"","32","Verifier should reject an auth token without the Bearer prefix","","Mon Mar 09 15:48:30 UTC 2026","passed","Mon Mar 09 15:48:30 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","presentationResponse_rejectMissingBearerPrefix"
"","2095","transferFile_s3ToAzureMultipleFiles_whenConsumerDefinesBloblName_success(Vault)","","Mon Mar 09 15:50:14 UTC 2026","passed","Mon Mar 09 15:50:16 UTC 2026","","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","transferFile_s3ToAzureMultipleFiles_whenConsumerDefinesBloblName_success"
